0.018694,0.017649,0.022562,0.015524,0.026156,0.009311,0.010115,0.027703,0.007306,0.014379,0.040961,0.021518,0.076342,0.089485,0.032854,0.016310,0.017751,0.041511,0.002614,0.095958,0.037558,0.022261,0.099717,0.024355,0.049146,0.018919,0.102481,0.040858
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018694,0.017650,0.022563,0.015524,0.026156,0.009311,0.010116,0.027703,0.007306,0.014379,0.040961,0.021518,0.076341,0.089484,0.032854,0.016311,0.017752,0.041511,0.002614,0.095958,0.037558,0.022261,0.099716,0.024355,0.049146,0.018920,0.102481,0.040858
0.018509,0.017467,0.022382,0.015359,0.026006,0.009160,0.009962,0.027597,0.007177,0.014212,0.040900,0.021327,0.076686,0.090027,0.032742,0.016133,0.017582,0.041454,0.002542,0.096620,0.037461,0.022077,0.100460,0.024189,0.049149,0.018729,0.103285,0.040806
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018697,0.017652,0.022565,0.015527,0.026158,0.009313,0.010118,0.027704,0.007308,0.014381,0.040960,0.021520,0.076338,0.089478,0.032854,0.016313,0.017754,0.041512,0.002615,0.095950,0.037560,0.022263,0.099705,0.024357,0.049146,0.018922,0.102471,0.040858
0.018697,0.017653,0.022565,0.015527,0.026158,0.009314,0.010118,0.027705,0.007308,0.014382,0.040962,0.021521,0.076338,0.089476,0.032855,0.016314,0.017754,0.041513,0.002615,0.095946,0.037560,0.022264,0.099705,0.024357,0.049145,0.018923,0.102469,0.040858
0.018426,0.017384,0.022292,0.015284,0.025927,0.009094,0.009896,0.027535,0.007118,0.014127,0.040852,0.021234,0.076865,0.090292,0.032670,0.016054,0.017499,0.041430,0.002508,0.096957,0.037433,0.021991,0.100797,0.024112,0.049151,0.018643,0.103660,0.040769
0.018324,0.017289,0.022191,0.015188,0.025845,0.009012,0.009807,0.027465,0.007045,0.014033,0.040818,0.021128,0.077075,0.090606,0.032609,0.015957,0.017403,0.041399,0.002468,0.097320,0.037371,0.021884,0.101216,0.024016,0.049129,0.018538,0.104124,0.040740
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018665,0.017619,0.022534,0.015498,0.026132,0.009287,0.010092,0.027685,0.007286,0.014352,0.040949,0.021487,0.076396,0.089574,0.032834,0.016282,0.017724,0.041501,0.002602,0.096071,0.037543,0.022230,0.099831,0.024328,0.049151,0.018890,0.102609,0.040849
0.018648,0.017603,0.022519,0.015483,0.026118,0.009274,0.010078,0.027676,0.007274,0.014338,0.040945,0.021471,0.076426,0.089621,0.032825,0.016266,0.017709,0.041496,0.002596,0.096128,0.037533,0.022214,0.099898,0.024313,0.049151,0.018873,0.102680,0.040844
0.018696,0.017652,0.022564,0.015525,0.026157,0.009313,0.010116,0.027703,0.007307,0.014381,0.040961,0.021520,0.076341,0.089481,0.032855,0.016312,0.017753,0.041512,0.002615,0.095952,0.037558,0.022262,0.099710,0.024356,0.049144,0.018921,0.102475,0.040858
0.018697,0.017653,0.022565,0.015527,0.026158,0.009314,0.010118,0.027705,0.007308,0.014382,0.040962,0.021521,0.076338,0.089476,0.032855,0.016314,0.017754,0.041513,0.002615,0.095946,0.037560,0.022264,0.099705,0.024357,0.049145,0.018923,0.102469,0.040858
0.018555,0.017510,0.022427,0.015400,0.026040,0.009198,0.010002,0.027619,0.007210,0.014251,0.040908,0.021372,0.076603,0.089901,0.032762,0.016177,0.017620,0.041469,0.002559,0.096474,0.037490,0.022120,0.100271,0.024227,0.049157,0.018777,0.103084,0.040814
0.018486,0.017441,0.022358,0.015339,0.025984,0.009141,0.009946,0.027585,0.007162,0.014189,0.040887,0.021302,0.076727,0.090094,0.032722,0.016111,0.017559,0.041447,0.002533,0.096714,0.037456,0.022056,0.100553,0.024168,0.049160,0.018705,0.103380,0.040795
0.018630,0.017585,0.022500,0.015468,0.026103,0.009259,0.010064,0.027668,0.007262,0.014321,0.040939,0.021452,0.076458,0.089668,0.032814,0.016249,0.017694,0.041491,0.002589,0.096190,0.037527,0.022199,0.099971,0.024299,0.049152,0.018854,0.102755,0.040839
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018690,0.017646,0.022558,0.015521,0.026153,0.009308,0.010112,0.027701,0.007303,0.014376,0.040959,0.021514,0.076349,0.089496,0.032851,0.016307,0.017748,0.041510,0.002613,0.095972,0.037556,0.022257,0.099733,0.024351,0.049146,0.018915,0.102499,0.040856
0.018669,0.017625,0.022538,0.015502,0.026136,0.009291,0.010094,0.027686,0.007288,0.014356,0.040951,0.021492,0.076392,0.089562,0.032838,0.016286,0.017728,0.041502,0.002604,0.096053,0.037543,0.022234,0.099814,0.024332,0.049145,0.018894,0.102594,0.040851
0.018685,0.017640,0.022553,0.015516,0.026148,0.009303,0.010108,0.027698,0.007299,0.014371,0.040957,0.021508,0.076360,0.089513,0.032847,0.016301,0.017743,0.041508,0.002610,0.095994,0.037553,0.022251,0.099754,0.024346,0.049147,0.018910,0.102523,0.040855
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018651,0.017606,0.022522,0.015487,0.026121,0.009277,0.010081,0.027678,0.007277,0.014341,0.040944,0.021474,0.076419,0.089611,0.032826,0.016269,0.017712,0.041496,0.002597,0.096120,0.037536,0.022217,0.099881,0.024317,0.049153,0.018876,0.102665,0.040846
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018696,0.017652,0.022564,0.015526,0.026158,0.009313,0.010117,0.027704,0.007307,0.014381,0.040961,0.021520,0.076338,0.089479,0.032855,0.016313,0.017753,0.041512,0.002615,0.095950,0.037559,0.022263,0.099707,0.024357,0.049146,0.018922,0.102472,0.040858
0.018694,0.017649,0.022562,0.015524,0.026156,0.009311,0.010115,0.027703,0.007306,0.014379,0.040961,0.021518,0.076342,0.089485,0.032854,0.016310,0.017751,0.041511,0.002614,0.095958,0.037558,0.022261,0.099717,0.024355,0.049146,0.018919,0.102481,0.040858
0.018611,0.017566,0.022482,0.015452,0.026088,0.009244,0.010048,0.027656,0.007249,0.014305,0.040931,0.021433,0.076492,0.089726,0.032802,0.016230,0.017676,0.041483,0.002582,0.096263,0.037514,0.022178,0.100042,0.024282,0.049155,0.018835,0.102839,0.040835
0.018692,0.017648,0.022561,0.015522,0.026154,0.009310,0.010114,0.027701,0.007305,0.014377,0.040959,0.021516,0.076347,0.089491,0.032852,0.016309,0.017750,0.041511,0.002613,0.095965,0.037557,0.022259,0.099723,0.024353,0.049145,0.018918,0.102489,0.040857
0.018623,0.017579,0.022491,0.015461,0.026096,0.009253,0.010058,0.027659,0.007256,0.014312,0.040931,0.021442,0.076479,0.089701,0.032803,0.016243,0.017684,0.041491,0.002586,0.096223,0.037528,0.022189,0.100000,0.024289,0.049152,0.018847,0.102791,0.040835
0.018682,0.017638,0.022550,0.015514,0.026146,0.009301,0.010106,0.027695,0.007297,0.014368,0.040955,0.021505,0.076366,0.089522,0.032845,0.016299,0.017740,0.041507,0.002609,0.096004,0.037552,0.022248,0.099764,0.024344,0.049147,0.018907,0.102535,0.040854
0.018633,0.017589,0.022501,0.015469,0.026104,0.009262,0.010066,0.027663,0.007263,0.014321,0.040934,0.021453,0.076462,0.089672,0.032810,0.016253,0.017693,0.041494,0.002590,0.096189,0.037532,0.022199,0.099958,0.024298,0.049150,0.018858,0.102748,0.040837
0.018703,0.017658,0.022571,0.015532,0.026163,0.009318,0.010122,0.027707,0.007312,0.014387,0.040963,0.021527,0.076327,0.089460,0.032859,0.016319,0.017759,0.041514,0.002618,0.095928,0.037562,0.022269,0.099682,0.024362,0.049145,0.018928,0.102445,0.040860
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018482,0.017438,0.022360,0.015333,0.025985,0.009138,0.009940,0.027582,0.007159,0.014189,0.040893,0.021299,0.076732,0.090111,0.032728,0.016106,0.017554,0.041446,0.002531,0.096720,0.037443,0.022047,0.100571,0.024159,0.049155,0.018701,0.103402,0.040799
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018694,0.017650,0.022563,0.015524,0.026156,0.009311,0.010116,0.027703,0.007306,0.014379,0.040961,0.021518,0.076341,0.089484,0.032854,0.016311,0.017752,0.041511,0.002614,0.095958,0.037558,0.022261,0.099716,0.024355,0.049146,0.018920,0.102481,0.040858
0.018702,0.017658,0.022570,0.015531,0.026162,0.009318,0.010122,0.027707,0.007311,0.014386,0.040963,0.021526,0.076329,0.089462,0.032858,0.016318,0.017759,0.041514,0.002617,0.095930,0.037562,0.022269,0.099684,0.024362,0.049145,0.018928,0.102448,0.040860
0.018702,0.017658,0.022570,0.015531,0.026162,0.009318,0.010122,0.027707,0.007311,0.014386,0.040963,0.021526,0.076328,0.089462,0.032858,0.016318,0.017759,0.041514,0.002617,0.095930,0.037562,0.022269,0.099685,0.024362,0.049145,0.018928,0.102448,0.040859
0.018373,0.017328,0.022246,0.015236,0.025888,0.009049,0.009851,0.027513,0.007083,0.014084,0.040845,0.021183,0.076946,0.090437,0.032649,0.016001,0.017452,0.041410,0.002488,0.097140,0.037393,0.021939,0.101014,0.024063,0.049159,0.018587,0.103886,0.040759
0.018624,0.017580,0.022492,0.015462,0.026097,0.009254,0.010059,0.027661,0.007257,0.014314,0.040932,0.021443,0.076475,0.089694,0.032805,0.016244,0.017686,0.041492,0.002586,0.096214,0.037529,0.022192,0.099996,0.024291,0.049152,0.018848,0.102784,0.040835
0.018588,0.017543,0.022460,0.015430,0.026069,0.009224,0.010029,0.027643,0.007233,0.014283,0.040925,0.021409,0.076536,0.089795,0.032788,0.016208,0.017654,0.041478,0.002572,0.096343,0.037503,0.022155,0.100140,0.024259,0.049154,0.018810,0.102939,0.040828
0.018701,0.017657,0.022569,0.015530,0.026162,0.009317,0.010121,0.027707,0.007311,0.014386,0.040963,0.021525,0.076330,0.089464,0.032858,0.016318,0.017758,0.041514,0.002617,0.095932,0.037562,0.022268,0.099687,0.024361,0.049145,0.018927,0.102451,0.040859
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018684,0.017640,0.022553,0.015515,0.026148,0.009303,0.010107,0.027696,0.007299,0.014370,0.040956,0.021507,0.076362,0.089516,0.032847,0.016301,0.017742,0.041508,0.002610,0.095995,0.037553,0.022250,0.099755,0.024345,0.049146,0.018910,0.102526,0.040855
0.018677,0.017632,0.022545,0.015509,0.026142,0.009297,0.010102,0.027694,0.007294,0.014363,0.040954,0.021499,0.076373,0.089536,0.032842,0.016294,0.017735,0.041506,0.002607,0.096021,0.037551,0.022244,0.099785,0.024339,0.049149,0.018902,0.102556,0.040853
0.018693,0.017649,0.022561,0.015523,0.026154,0.009310,0.010114,0.027701,0.007305,0.014378,0.040959,0.021516,0.076347,0.089490,0.032852,0.016309,0.017750,0.041511,0.002614,0.095964,0.037558,0.022259,0.099722,0.024354,0.049145,0.018918,0.102488,0.040856
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018620,0.017576,0.022488,0.015458,0.026093,0.009251,0.010055,0.027657,0.007254,0.014309,0.040929,0.021439,0.076486,0.089710,0.032801,0.016240,0.017681,0.041490,0.002584,0.096235,0.037526,0.022186,0.100013,0.024287,0.049151,0.018843,0.102805,0.040834
0.018697,0.017653,0.022565,0.015527,0.026158,0.009314,0.010118,0.027705,0.007308,0.014382,0.040962,0.021521,0.076338,0.089476,0.032855,0.016314,0.017754,0.041513,0.002615,0.095946,0.037560,0.022264,0.099705,0.024357,0.049145,0.018923,0.102469,0.040858
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018699,0.017655,0.022567,0.015528,0.026160,0.009315,0.010119,0.027705,0.007309,0.014383,0.040961,0.021523,0.076335,0.089472,0.032856,0.016315,0.017756,0.041513,0.002616,0.095942,0.037561,0.022265,0.099697,0.024359,0.049145,0.018924,0.102462,0.040858
0.018702,0.017657,0.022569,0.015531,0.026162,0.009317,0.010122,0.027707,0.007311,0.014386,0.040963,0.021526,0.076329,0.089463,0.032858,0.016318,0.017758,0.041514,0.002617,0.095931,0.037562,0.022268,0.099686,0.024362,0.049145,0.018927,0.102450,0.040859
0.018679,0.017635,0.022548,0.015510,0.026143,0.009299,0.010102,0.027694,0.007295,0.014365,0.040955,0.021502,0.076372,0.089530,0.032844,0.016296,0.017737,0.041506,0.002608,0.096015,0.037549,0.022245,0.099777,0.024341,0.049146,0.018904,0.102548,0.040853
0.018702,0.017658,0.022570,0.015531,0.026163,0.009318,0.010122,0.027707,0.007311,0.014386,0.040963,0.021526,0.076328,0.089462,0.032858,0.016318,0.017759,0.041514,0.002617,0.095929,0.037562,0.022269,0.099684,0.024362,0.049145,0.018928,0.102447,0.040860
0.018694,0.017649,0.022562,0.015524,0.026156,0.009311,0.010115,0.027703,0.007306,0.014379,0.040961,0.021518,0.076342,0.089485,0.032854,0.016310,0.017751,0.041511,0.002614,0.095958,0.037558,0.022261,0.099717,0.024355,0.049146,0.018919,0.102481,0.040858
0.018694,0.017649,0.022562,0.015524,0.026156,0.009311,0.010115,0.027703,0.007306,0.014379,0.040961,0.021518,0.076342,0.089485,0.032854,0.016310,0.017751,0.041511,0.002614,0.095958,0.037558,0.022261,0.099717,0.024355,0.049146,0.018919,0.102481,0.040858
0.018700,0.017656,0.022568,0.015529,0.026161,0.009316,0.010120,0.027706,0.007310,0.014384,0.040962,0.021524,0.076332,0.089468,0.032857,0.016316,0.017757,0.041513,0.002616,0.095938,0.037561,0.022267,0.099693,0.024360,0.049145,0.018926,0.102457,0.040859
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018697,0.017653,0.022565,0.015527,0.026158,0.009314,0.010118,0.027705,0.007308,0.014382,0.040962,0.021521,0.076338,0.089476,0.032855,0.016314,0.017754,0.041513,0.002615,0.095946,0.037560,0.022264,0.099705,0.024357,0.049145,0.018923,0.102469,0.040858
0.018678,0.017633,0.022548,0.015509,0.026143,0.009298,0.010102,0.027693,0.007295,0.014365,0.040955,0.021501,0.076372,0.089533,0.032844,0.016295,0.017736,0.041506,0.002608,0.096020,0.037548,0.022244,0.099780,0.024340,0.049147,0.018903,0.102551,0.040852
0.018694,0.017650,0.022563,0.015524,0.026156,0.009311,0.010116,0.027703,0.007306,0.014379,0.040961,0.021518,0.076341,0.089484,0.032854,0.016311,0.017752,0.041511,0.002614,0.095958,0.037558,0.022261,0.099716,0.024355,0.049146,0.018920,0.102481,0.040858
0.018696,0.017652,0.022564,0.015526,0.026158,0.009313,0.010117,0.027704,0.007307,0.014381,0.040961,0.021520,0.076338,0.089479,0.032855,0.016313,0.017753,0.041512,0.002615,0.095950,0.037559,0.022263,0.099707,0.024357,0.049146,0.018922,0.102472,0.040858
0.018702,0.017658,0.022570,0.015531,0.026162,0.009318,0.010122,0.027707,0.007311,0.014386,0.040963,0.021526,0.076329,0.089462,0.032858,0.016318,0.017759,0.041514,0.002617,0.095930,0.037562,0.022269,0.099684,0.024362,0.049145,0.018928,0.102448,0.040860
0.018702,0.017657,0.022569,0.015531,0.026162,0.009318,0.010121,0.027707,0.007311,0.014386,0.040963,0.021526,0.076330,0.089464,0.032858,0.016318,0.017758,0.041514,0.002617,0.095932,0.037562,0.022268,0.099686,0.024362,0.049145,0.018927,0.102450,0.040859
0.018702,0.017658,0.022570,0.015531,0.026162,0.009318,0.010122,0.027707,0.007311,0.014386,0.040963,0.021526,0.076328,0.089462,0.032858,0.016318,0.017759,0.041514,0.002617,0.095930,0.037562,0.022269,0.099684,0.024362,0.049145,0.018928,0.102447,0.040859
0.018702,0.017658,0.022570,0.015531,0.026162,0.009318,0.010122,0.027707,0.007311,0.014386,0.040963,0.021526,0.076329,0.089462,0.032858,0.016318,0.017759,0.041514,0.002617,0.095930,0.037562,0.022269,0.099684,0.024362,0.049145,0.018928,0.102448,0.040860
0.018589,0.017544,0.022461,0.015431,0.026070,0.009225,0.010029,0.027644,0.007233,0.014284,0.040925,0.021410,0.076534,0.089792,0.032789,0.016209,0.017655,0.041478,0.002573,0.096339,0.037504,0.022156,0.100136,0.024260,0.049154,0.018811,0.102935,0.040828
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027707,0.007312,0.014387,0.040963,0.021527,0.076327,0.089460,0.032859,0.016319,0.017759,0.041514,0.002618,0.095927,0.037562,0.022270,0.099681,0.024363,0.049145,0.018929,0.102444,0.040860
0.018693,0.017648,0.022561,0.015523,0.026155,0.009310,0.010114,0.027701,0.007305,0.014378,0.040960,0.021516,0.076346,0.089490,0.032852,0.016309,0.017750,0.041511,0.002614,0.095965,0.037557,0.022259,0.099721,0.024353,0.049146,0.018918,0.102488,0.040857
0.018693,0.017648,0.022561,0.015523,0.026154,0.009310,0.010114,0.027702,0.007305,0.014378,0.040959,0.021516,0.076346,0.089490,0.032852,0.016309,0.017750,0.041511,0.002614,0.095965,0.037558,0.022259,0.099722,0.024354,0.049146,0.018918,0.102488,0.040857
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018697,0.017653,0.022565,0.015527,0.026158,0.009314,0.010118,0.027705,0.007308,0.014382,0.040962,0.021521,0.076338,0.089476,0.032855,0.016314,0.017754,0.041513,0.002615,0.095946,0.037560,0.022264,0.099705,0.024357,0.049145,0.018923,0.102469,0.040858
0.018698,0.017654,0.022566,0.015527,0.026159,0.009315,0.010119,0.027704,0.007308,0.014382,0.040961,0.021522,0.076337,0.089475,0.032855,0.016315,0.017755,0.041513,0.002616,0.095945,0.037561,0.022265,0.099700,0.024358,0.049144,0.018924,0.102465,0.040858
0.018699,0.017655,0.022567,0.015528,0.026160,0.009315,0.010119,0.027705,0.007309,0.014383,0.040962,0.021523,0.076335,0.089472,0.032856,0.016315,0.017756,0.041513,0.002616,0.095942,0.037560,0.022265,0.099698,0.024359,0.049145,0.018924,0.102462,0.040858
0.018697,0.017652,0.022565,0.015527,0.026158,0.009313,0.010118,0.027704,0.007308,0.014381,0.040960,0.021520,0.076338,0.089478,0.032854,0.016313,0.017754,0.041512,0.002615,0.095950,0.037560,0.022263,0.099705,0.024357,0.049146,0.018922,0.102471,0.040858
0.018378,0.017334,0.022254,0.015241,0.025895,0.009054,0.009857,0.027516,0.007087,0.014090,0.040847,0.021188,0.076933,0.090426,0.032652,0.016008,0.017456,0.041415,0.002490,0.097110,0.037399,0.021943,0.100988,0.024064,0.049161,0.018595,0.103856,0.040762
0.018426,0.017384,0.022292,0.015284,0.025927,0.009094,0.009896,0.027535,0.007118,0.014127,0.040852,0.021234,0.076865,0.090292,0.032670,0.016054,0.017499,0.041430,0.002508,0.096957,0.037433,0.021991,0.100797,0.024112,0.049151,0.018643,0.103660,0.040769
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018695,0.017651,0.022563,0.015525,0.026157,0.009312,0.010116,0.027704,0.007306,0.014380,0.040961,0.021519,0.076340,0.089483,0.032854,0.016312,0.017752,0.041512,0.002615,0.095953,0.037559,0.022262,0.099713,0.024355,0.049146,0.018920,0.102477,0.040858
0.018699,0.017655,0.022567,0.015529,0.026160,0.009315,0.010120,0.027706,0.007309,0.014384,0.040962,0.021523,0.076333,0.089470,0.032857,0.016316,0.017756,0.041513,0.002616,0.095939,0.037561,0.022266,0.099696,0.024359,0.049146,0.018925,0.102459,0.040859
0.018689,0.017645,0.022558,0.015520,0.026152,0.009308,0.010112,0.027701,0.007303,0.014375,0.040959,0.021513,0.076350,0.089498,0.032850,0.016306,0.017747,0.041510,0.002612,0.095975,0.037556,0.022257,0.099734,0.024351,0.049147,0.018915,0.102501,0.040856
0.018471,0.017427,0.022346,0.015327,0.025974,0.009129,0.009933,0.027580,0.007152,0.014179,0.040888,0.021289,0.076747,0.090132,0.032718,0.016096,0.017548,0.041441,0.002527,0.096759,0.037442,0.022041,0.100611,0.024155,0.049159,0.018689,0.103443,0.040795
0.018659,0.017616,0.022530,0.015494,0.026129,0.009283,0.010087,0.027684,0.007282,0.014349,0.040950,0.021483,0.076404,0.089587,0.032833,0.016278,0.017720,0.041501,0.002601,0.096079,0.037539,0.022226,0.099853,0.024323,0.049148,0.018884,0.102630,0.040850
0.018662,0.017618,0.022532,0.015496,0.026131,0.009285,0.010089,0.027685,0.007284,0.014351,0.040951,0.021485,0.076400,0.089579,0.032835,0.016280,0.017722,0.041502,0.002602,0.096070,0.037541,0.022229,0.099843,0.024325,0.049148,0.018887,0.102619,0.040850
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
0.018697,0.017653,0.022565,0.015527,0.026158,0.009314,0.010118,0.027705,0.007308,0.014382,0.040962,0.021521,0.076338,0.089476,0.032855,0.016314,0.017754,0.041513,0.002615,0.095946,0.037560,0.022264,0.099705,0.024357,0.049145,0.018923,0.102469,0.040858
0.018685,0.017640,0.022554,0.015516,0.026149,0.009304,0.010108,0.027699,0.007300,0.014371,0.040957,0.021509,0.076357,0.089511,0.032848,0.016302,0.017743,0.041508,0.002611,0.095990,0.037554,0.022252,0.099751,0.024347,0.049148,0.018910,0.102519,0.040855
0.018703,0.017659,0.022571,0.015532,0.026163,0.009319,0.010123,0.027708,0.007312,0.014387,0.040963,0.021527,0.076327,0.089459,0.032859,0.016319,0.017760,0.041514,0.002618,0.095927,0.037563,0.022270,0.099680,0.024363,0.049145,0.018929,0.102444,0.040860
